WAVENUMBER	INTENSITY	A1	A2	B
1/cm	Counts/s	SC+M Total Fit	SC lorentzian	M BWF
				
	5 pts SG smooth of INTENSITY"Counts/s"			
2278.84389	-16.58726	3.34084	0.02517	3.31567
2279.74176	-16.42498	3.34145	0.02511	3.31634
2280.63938	-16.39816	3.34205	0.02504	3.317
2281.53678	-16.79602	3.34264	0.02498	3.31766
2282.43393	-17.43537	3.34324	0.02492	3.31833
2283.33085	-17.79356	3.34384	0.02485	3.31899
2284.22753	-17.58316	3.34443	0.02479	3.31964
2285.12397	-17.33472	3.34503	0.02473	3.3203
2286.02018	-17.08926	3.34562	0.02466	3.32095
2286.91615	-16.58775	3.34621	0.0246	3.32161
2287.81188	-16.16616	3.3468	0.02454	3.32226
2288.70738	-16.24302	3.34738	0.02447	3.32291
2289.60264	-16.70099	3.34797	0.02441	3.32356
2290.49766	-17.08188	3.34855	0.02435	3.3242
2291.39245	-17.67623	3.34914	0.02429	3.32485
2292.287	-18.2952	3.34972	0.02423	3.32549
2293.18132	-18.30134	3.3503	0.02417	3.32613
2294.07539	-17.6732	3.35088	0.02411	3.32677
2294.96924	-17.23503	3.35145	0.02405	3.32741
2295.86284	-17.28534	3.35203	0.02399	3.32804
2296.75621	-17.09129	3.3526	0.02393	3.32868
2297.64934	-16.44428	3.35318	0.02387	3.32931
2298.54224	-15.52894	3.35375	0.02381	3.32994
2299.4349	-14.86922	3.35432	0.02375	3.33057
2300.32733	-14.72018	3.35489	0.02369	3.3312
2301.21951	-15.40249	3.35545	0.02363	3.33182
2302.11147	-16.63427	3.35602	0.02357	3.33245
2303.00318	-17.75821	3.35658	0.02351	3.33307
2303.89467	-18.15639	3.35715	0.02345	3.33369
2304.78591	-17.70173	3.35771	0.0234	3.33431
2305.67692	-17.09739	3.35827	0.02334	3.33493
2306.56769	-16.71194	3.35883	0.02328	3.33555
2307.45823	-16.52169	3.35939	0.02322	3.33616
2308.34854	-16.56101	3.35994	0.02317	3.33678
2309.2386	-17.25359	3.3605	0.02311	3.33739
2310.12843	-18.0278	3.36105	0.02305	3.338
2311.01803	-17.86904	3.3616	0.023	3.33861
2311.90739	-17.07587	3.36216	0.02294	3.33922
2312.79652	-16.68159	3.36271	0.02288	3.33982
2313.68541	-17.2981	3.36325	0.02283	3.34043
2314.57406	-18.20249	3.3638	0.02277	3.34103
2315.46248	-18.5349	3.36435	0.02272	3.34163
2316.35067	-17.72123	3.36489	0.02266	3.34223
2317.23862	-16.77268	3.36543	0.02261	3.34283
2318.12633	-16.51785	3.36598	0.02255	3.34342
2319.01381	-16.54823	3.36652	0.0225	3.34402
2319.90105	-16.27189	3.36706	0.02244	3.34461
2320.78806	-16.36169	3.3676	0.02239	3.3452
2321.67484	-17.33855	3.36813	0.02234	3.3458
2322.56138	-18.20056	3.36867	0.02228	3.34638
2323.44768	-17.95795	3.3692	0.02223	3.34697
2324.33375	-16.91125	3.36974	0.02218	3.34756
2325.21959	-16.33911	3.37027	0.02212	3.34814
2326.10519	-16.81936	3.3708	0.02207	3.34873
2326.99056	-17.6312	3.37133	0.02202	3.34931
2327.87569	-17.7487	3.37186	0.02197	3.34989
2328.76059	-17.33814	3.37238	0.02191	3.35047
2329.64525	-17.05886	3.37291	0.02186	3.35105
2330.52968	-16.91647	3.37343	0.02181	3.35162
2331.41387	-16.66332	3.37396	0.02176	3.3522
2332.29783	-16.71664	3.37448	0.02171	3.35277
2333.18156	-17.18568	3.375	0.02166	3.35334
2334.06505	-17.31049	3.37552	0.02161	3.35391
2334.94831	-16.77186	3.37604	0.02155	3.35448
2335.83133	-16.47353	3.37655	0.0215	3.35505
2336.71412	-17.18802	3.37707	0.02145	3.35562
2337.59668	-18.28443	3.37758	0.0214	3.35618
2338.479	-18.60102	3.3781	0.02135	3.35674
2339.36109	-18.06723	3.37861	0.0213	3.35731
2340.24294	-17.54335	3.37912	0.02125	3.35787
2341.12456	-17.48949	3.37963	0.0212	3.35843
2342.00595	-17.41135	3.38014	0.02116	3.35898
2342.8871	-17.24159	3.38065	0.02111	3.35954
2343.76802	-17.10698	3.38115	0.02106	3.3601
2344.6487	-17.1541	3.38166	0.02101	3.36065
2345.52915	-17.08856	3.38216	0.02096	3.3612
2346.40937	-17.293	3.38267	0.02091	3.36176
2347.28936	-17.72939	3.38317	0.02086	3.36231
2348.16911	-18.40714	3.38367	0.02082	3.36285
2349.04862	-18.70492	3.38417	0.02077	3.3634
2349.92791	-18.67175	3.38467	0.02072	3.36395
2350.80696	-18.33157	3.38516	0.02067	3.36449
2351.68578	-18.25044	3.38566	0.02063	3.36504
2352.56436	-18.39771	3.38616	0.02058	3.36558
2353.44271	-18.97333	3.38665	0.02053	3.36612
2354.32083	-19.25797	3.38714	0.02048	3.36666
2355.19872	-19.07479	3.38763	0.02044	3.3672
2356.07637	-18.66393	3.38812	0.02039	3.36773
2356.95379	-18.93983	3.38861	0.02035	3.36827
2357.83097	-19.18383	3.3891	0.0203	3.3688
2358.70793	-18.87104	3.38959	0.02025	3.36934
2359.58465	-18.16987	3.39008	0.02021	3.36987
2360.46114	-18.05956	3.39056	0.02016	3.3704
2361.33739	-18.53379	3.39104	0.02012	3.37093
2362.21341	-19.10381	3.39153	0.02007	3.37146
2363.0892	-18.95721	3.39201	0.02003	3.37198
2363.96476	-18.11211	3.39249	0.01998	3.37251
2364.84008	-17.42783	3.39297	0.01994	3.37303
2365.71518	-17.67802	3.39345	0.01989	3.37356
2366.59004	-18.28485	3.39393	0.01985	3.37408
2367.46466	-18.44991	3.3944	0.0198	3.3746
2368.33906	-17.96371	3.39488	0.01976	3.37512
2369.21322	-17.54093	3.39535	0.01972	3.37564
2370.08715	-17.45662	3.39582	0.01967	3.37615
2370.96085	-17.53222	3.3963	0.01963	3.37667
2371.83432	-16.91794	3.39677	0.01958	3.37718
2372.70755	-16.32953	3.39724	0.01954	3.3777
2373.58055	-16.51847	3.39771	0.0195	3.37821
2374.45332	-17.89457	3.39817	0.01945	3.37872
2375.32586	-18.77297	3.39864	0.01941	3.37923
2376.19817	-18.80748	3.39911	0.01937	3.37974
2377.07024	-17.97574	3.39957	0.01933	3.38025
2377.94208	-17.69071	3.40004	0.01928	3.38075
2378.81369	-17.7723	3.4005	0.01924	3.38126
2379.68507	-17.84857	3.40096	0.0192	3.38176
2380.55622	-17.62162	3.40142	0.01916	3.38226
2381.42713	-18.13805	3.40188	0.01912	3.38277
2382.29782	-19.26126	3.40234	0.01907	3.38327
2383.16827	-19.6254	3.4028	0.01903	3.38377
2384.03849	-19.12277	3.40326	0.01899	3.38426
2384.90848	-18.87574	3.40371	0.01895	3.38476
2385.77824	-19.20912	3.40417	0.01891	3.38526
2386.64776	-19.61529	3.40462	0.01887	3.38575
2387.51706	-19.18399	3.40507	0.01883	3.38624
2388.38612	-17.34608	3.40552	0.01879	3.38674
2389.25495	-14.12386	3.40597	0.01875	3.38723
2390.12355	-12.65064	3.40642	0.01871	3.38772
2390.99192	-13.92297	3.40687	0.01867	3.38821
2391.86006	-17.00408	3.40732	0.01863	3.3887
2392.72797	-18.72662	3.40777	0.01859	3.38918
2393.59565	-18.83167	3.40821	0.01855	3.38967
2394.4631	-17.50259	3.40866	0.01851	3.39015
2395.33031	-16.96127	3.4091	0.01847	3.39064
2396.19729	-17.57757	3.40955	0.01843	3.39112
2397.06405	-18.22001	3.40999	0.01839	3.3916
2397.93057	-17.31634	3.41043	0.01835	3.39208
2398.79686	-16.36085	3.41087	0.01831	3.39256
2399.66292	-17.08206	3.41131	0.01827	3.39304
2400.52875	-18.68809	3.41175	0.01823	3.39351
2401.39435	-19.31818	3.41218	0.01819	3.39399
2402.25972	-18.85683	3.41262	0.01816	3.39447
2403.12486	-18.4999	3.41306	0.01812	3.39494
2403.98977	-18.19043	3.41349	0.01808	3.39541
2404.85445	-17.7444	3.41392	0.01804	3.39588
2405.7189	-17.20886	3.41436	0.018	3.39635
2406.58312	-17.30492	3.41479	0.01797	3.39682
2407.4471	-17.67478	3.41522	0.01793	3.39729
2408.31086	-17.93823	3.41565	0.01789	3.39776
2409.17439	-17.49998	3.41608	0.01785	3.39823
2410.03768	-16.96013	3.41651	0.01782	3.39869
2410.90075	-16.93933	3.41693	0.01778	3.39916
2411.76359	-17.0995	3.41736	0.01774	3.39962
2412.62619	-16.92313	3.41779	0.0177	3.40008
2413.48857	-16.88679	3.41821	0.01767	3.40054
2414.35072	-17.69364	3.41863	0.01763	3.401
2415.21263	-18.58647	3.41906	0.01759	3.40146
2416.07432	-19.25789	3.41948	0.01756	3.40192
2416.93578	-19.37517	3.4199	0.01752	3.40238
2417.79701	-18.71581	3.42032	0.01749	3.40283
2418.65801	-17.30897	3.42074	0.01745	3.40329
2419.51877	-16.68711	3.42116	0.01741	3.40374
2420.37931	-17.25774	3.42157	0.01738	3.4042
2421.23962	-18.16428	3.42199	0.01734	3.40465
2422.0997	-18.19491	3.42241	0.01731	3.4051
2422.95955	-17.6267	3.42282	0.01727	3.40555
2423.81917	-17.07551	3.42324	0.01724	3.406
2424.67857	-17.15989	3.42365	0.0172	3.40645
2425.53773	-17.3993	3.42406	0.01717	3.4069
2426.39666	-17.45142	3.42447	0.01713	3.40734
2427.25536	-16.96897	3.42488	0.0171	3.40779
2428.11384	-16.42277	3.42529	0.01706	3.40823
2428.97209	-15.91261	3.4257	0.01703	3.40867
2429.8301	-15.92178	3.42611	0.01699	3.40912
2430.68789	-16.16497	3.42652	0.01696	3.40956
2431.54545	-16.60877	3.42692	0.01692	3.41
2432.40278	-16.8132	3.42733	0.01689	3.41044
2433.25988	-17.14162	3.42773	0.01685	3.41088
2434.11675	-17.47876	3.42814	0.01682	3.41131
2434.97339	-17.97718	3.42854	0.01679	3.41175
2435.82981	-18.30979	3.42894	0.01675	3.41219
2436.68599	-18.60173	3.42934	0.01672	3.41262
2437.54195	-18.50901	3.42974	0.01669	3.41306
2438.39768	-18.12044	3.43014	0.01665	3.41349
2439.25318	-17.65136	3.43054	0.01662	3.41392
2440.10845	-17.40051	3.43094	0.01659	3.41435
2440.96349	-17.14473	3.43134	0.01655	3.41478
2441.81831	-17.1768	3.43173	0.01652	3.41521
2442.67289	-17.85988	3.43213	0.01649	3.41564
2443.52725	-18.61836	3.43252	0.01645	3.41607
2444.38138	-18.4629	3.43292	0.01642	3.41649
2445.23528	-17.68747	3.43331	0.01639	3.41692
2446.08895	-17.24365	3.4337	0.01636	3.41734
2446.9424	-17.54555	3.43409	0.01632	3.41777
2447.79562	-18.22886	3.43448	0.01629	3.41819
2448.6486	-18.49028	3.43487	0.01626	3.41861
2449.50137	-17.6248	3.43526	0.01623	3.41903
2450.3539	-16.63719	3.43565	0.0162	3.41945
2451.2062	-16.88887	3.43604	0.01616	3.41987
2452.05828	-17.88233	3.43642	0.01613	3.42029
2452.91013	-18.16392	3.43681	0.0161	3.42071
2453.76175	-18.29719	3.4372	0.01607	3.42113
2454.61314	-19.24847	3.43758	0.01604	3.42154
2455.46431	-20.18689	3.43796	0.01601	3.42196
2456.31525	-20.1246	3.43835	0.01598	3.42237
2457.16596	-19.74703	3.43873	0.01594	3.42278
2458.01644	-19.71012	3.43911	0.01591	3.4232
2458.86669	-19.45045	3.43949	0.01588	3.42361
2459.71672	-18.71522	3.43987	0.01585	3.42402
2460.56652	-18.31621	3.44025	0.01582	3.42443
2461.41609	-18.43541	3.44063	0.01579	3.42484
2462.26544	-18.58737	3.44101	0.01576	3.42524
2463.11456	-18.56316	3.44138	0.01573	3.42565
2463.96345	-19.00851	3.44176	0.0157	3.42606
2464.81211	-19.56625	3.44213	0.01567	3.42646
2465.66055	-19.29947	3.44251	0.01564	3.42687
2466.50876	-18.331	3.44288	0.01561	3.42727
2467.35674	-18.22955	3.44325	0.01558	3.42768
2468.2045	-19.61164	3.44363	0.01555	3.42808
2469.05202	-20.98119	3.444	0.01552	3.42848
2469.89933	-20.68433	3.44437	0.01549	3.42888
2470.7464	-18.9827	3.44474	0.01546	3.42928
2471.59325	-17.5734	3.44511	0.01543	3.42968
2472.43987	-17.49835	3.44548	0.0154	3.43008
2473.28626	-18.07482	3.44584	0.01537	3.43047
2474.13243	-18.72771	3.44621	0.01534	3.43087
2474.97837	-19.45068	3.44658	0.01531	3.43126
2475.82408	-20.00423	3.44694	0.01528	3.43166
2476.66957	-19.59426	3.44731	0.01526	3.43205
2477.51483	-18.9639	3.44767	0.01523	3.43245
2478.35987	-19.48573	3.44804	0.0152	3.43284
2479.20467	-20.58309	3.4484	0.01517	3.43323
2480.04926	-20.91547	3.44876	0.01514	3.43362
2480.89361	-20.19255	3.44912	0.01511	3.43401
2481.73774	-19.52085	3.44948	0.01508	3.4344
2482.58164	-18.82879	3.44984	0.01506	3.43479
2483.42532	-18.54799	3.4502	0.01503	3.43518
2484.26877	-18.67557	3.45056	0.015	3.43556
2485.11199	-19.45012	3.45092	0.01497	3.43595
2485.95499	-19.98945	3.45128	0.01494	3.43633
2486.79776	-20.2523	3.45163	0.01492	3.43672
2487.64031	-20.05475	3.45199	0.01489	3.4371
2488.48263	-19.92188	3.45234	0.01486	3.43748
2489.32472	-19.89469	3.4527	0.01483	3.43787
2490.16659	-19.95095	3.45305	0.01481	3.43825
2491.00823	-19.37161	3.45341	0.01478	3.43863
2491.84965	-18.63768	3.45376	0.01475	3.43901
2492.69084	-18.42866	3.45411	0.01472	3.43939
2493.5318	-19.22398	3.45446	0.0147	3.43976
2494.37254	-19.78872	3.45481	0.01467	3.44014
2495.21306	-19.65204	3.45516	0.01464	3.44052
2496.05334	-18.81267	3.45551	0.01461	3.44089
2496.89341	-18.39654	3.45586	0.01459	3.44127
2497.73324	-18.2387	3.4562	0.01456	3.44164
2498.57285	-18.27234	3.45655	0.01453	3.44202
2499.41224	-18.12648	3.4569	0.01451	3.44239
2500.2514	-18.46303	3.45724	0.01448	3.44276
2501.09034	-18.79391	3.45759	0.01445	3.44313
2501.92905	-18.76365	3.45793	0.01443	3.4435
2502.76753	-18.41082	3.45828	0.0144	3.44387
2503.60579	-18.78701	3.45862	0.01438	3.44424
2504.44383	-19.7283	3.45896	0.01435	3.44461
2505.28164	-20.28962	3.4593	0.01432	3.44498
2506.11922	-19.88925	3.45964	0.0143	3.44535
2506.95658	-18.98536	3.45998	0.01427	3.44571
2507.79371	-18.47691	3.46032	0.01425	3.44608
2508.63062	-18.83938	3.46066	0.01422	3.44644
2509.46731	-19.77104	3.461	0.01419	3.44681
2510.30377	-20.38295	3.46134	0.01417	3.44717
2511.14	-20.22609	3.46168	0.01414	3.44753
2511.97601	-19.56028	3.46201	0.01412	3.4479
2512.8118	-19.04001	3.46235	0.01409	3.44826
2513.64736	-19.36363	3.46268	0.01407	3.44862
2514.4827	-20.47024	3.46302	0.01404	3.44898
2515.31781	-21.39271	3.46335	0.01402	3.44934
2516.1527	-21.01823	3.46369	0.01399	3.44969
2516.98736	-19.58717	3.46402	0.01397	3.45005
2517.8218	-18.47819	3.46435	0.01394	3.45041
2518.65601	-18.79129	3.46468	0.01392	3.45077
2519.49	-19.87419	3.46501	0.01389	3.45112
2520.32377	-20.27333	3.46534	0.01387	3.45148
2521.15731	-19.8737	3.46567	0.01384	3.45183
2521.99062	-19.6238	3.466	0.01382	3.45218
2522.82372	-19.57294	3.46633	0.01379	3.45254
2523.65659	-18.97228	3.46666	0.01377	3.45289
2524.48923	-18.38173	3.46699	0.01374	3.45324
2525.32165	-18.87018	3.46731	0.01372	3.45359
2526.15385	-19.77028	3.46764	0.0137	3.45394
2526.98582	-19.69197	3.46796	0.01367	3.45429
2527.81757	-18.84922	3.46829	0.01365	3.45464
2528.64909	-18.6102	3.46861	0.01362	3.45499
2529.4804	-18.91249	3.46894	0.0136	3.45534
2530.31147	-19.07703	3.46926	0.01358	3.45568
2531.14233	-19.13747	3.46958	0.01355	3.45603
2531.97296	-19.73943	3.4699	0.01353	3.45637
2532.80336	-20.4326	3.47022	0.0135	3.45672
2533.63354	-20.48441	3.47054	0.01348	3.45706
2534.4635	-19.98614	3.47086	0.01346	3.45741
2535.29324	-19.92459	3.47118	0.01343	3.45775
2536.12275	-20.27738	3.4715	0.01341	3.45809
2536.95204	-20.18346	3.47182	0.01339	3.45843
2537.7811	-19.26238	3.47214	0.01336	3.45877
2538.60995	-18.70386	3.47245	0.01334	3.45911
2539.43856	-19.20436	3.47277	0.01332	3.45945
2540.26696	-20.06575	3.47309	0.01329	3.45979
2541.09513	-19.98192	3.4734	0.01327	3.46013
2541.92308	-19.19975	3.47372	0.01325	3.46047
2542.75081	-18.91463	3.47403	0.01323	3.4608
2543.57831	-19.65125	3.47434	0.0132	3.46114
2544.40559	-20.35984	3.47466	0.01318	3.46148
2545.23264	-20.27703	3.47497	0.01316	3.46181
2546.05948	-19.64724	3.47528	0.01314	3.46215
2546.88609	-19.39697	3.47559	0.01311	3.46248
2547.71248	-19.62337	3.4759	0.01309	3.46281
2548.53864	-20.1351	3.47621	0.01307	3.46314
2549.36458	-20.37652	3.47652	0.01305	3.46348
2550.1903	-20.35057	3.47683	0.01302	3.46381
2551.0158	-20.20535	3.47714	0.013	3.46414
2551.84107	-20.19427	3.47745	0.01298	3.46447
2552.66613	-20.08682	3.47775	0.01296	3.4648
2553.49095	-19.81911	3.47806	0.01293	3.46513
2554.31556	-19.73179	3.47837	0.01291	3.46545
2555.13995	-19.86432	3.47867	0.01289	3.46578
2555.96411	-19.78998	3.47898	0.01287	3.46611
2556.78805	-19.28596	3.47928	0.01285	3.46644
2557.61176	-18.93126	3.47959	0.01283	3.46676
2558.43526	-18.96249	3.47989	0.0128	3.46709
2559.25853	-19.28383	3.48019	0.01278	3.46741
2560.08158	-19.6982	3.4805	0.01276	3.46773
2560.90441	-20.02205	3.4808	0.01274	3.46806
2561.72701	-19.88387	3.4811	0.01272	3.46838
2562.5494	-19.24962	3.4814	0.0127	3.4687
2563.37156	-18.54167	3.4817	0.01268	3.46902
2564.1935	-17.90208	3.482	0.01265	3.46934
2565.01521	-17.4942	3.4823	0.01263	3.46966
2565.83671	-17.69873	3.4826	0.01261	3.46998
2566.65798	-18.69146	3.48289	0.01259	3.4703
2567.47903	-19.83224	3.48319	0.01257	3.47062
2568.29986	-20.03954	3.48349	0.01255	3.47094
2569.12047	-19.25157	3.48378	0.01253	3.47126
2569.94086	-18.08534	3.48408	0.01251	3.47157
2570.76102	-17.72138	3.48438	0.01249	3.47189
2571.58097	-18.18778	3.48467	0.01247	3.47221
2572.40069	-18.90623	3.48496	0.01244	3.47252
2573.22019	-18.85545	3.48526	0.01242	3.47283
2574.03947	-18.52081	3.48555	0.0124	3.47315
2574.85852	-18.43271	3.48584	0.01238	3.47346
2575.67736	-18.82867	3.48614	0.01236	3.47377
2576.49597	-18.77717	3.48643	0.01234	3.47409
2577.31437	-18.16008	3.48672	0.01232	3.4744
2578.13254	-17.22054	3.48701	0.0123	3.47471
2578.95049	-17.08559	3.4873	0.01228	3.47502
2579.76822	-17.78688	3.48759	0.01226	3.47533
2580.58573	-18.70238	3.48788	0.01224	3.47564
2581.40301	-18.9405	3.48817	0.01222	3.47595
2582.22008	-18.46271	3.48846	0.0122	3.47625
2583.03692	-17.61046	3.48874	0.01218	3.47656
2583.85355	-16.76913	3.48903	0.01216	3.47687
2584.66995	-16.54347	3.48932	0.01214	3.47718
2585.48613	-16.87983	3.4896	0.01212	3.47748
2586.30209	-17.41827	3.48989	0.0121	3.47779
2587.11783	-17.26555	3.49017	0.01208	3.47809
2587.93335	-16.2779	3.49046	0.01206	3.4784
2588.74865	-15.06381	3.49074	0.01204	3.4787
2589.56373	-14.54978	3.49103	0.01202	3.479
2590.37859	-14.50095	3.49131	0.012	3.4793
2591.19322	-14.13523	3.49159	0.01198	3.47961
2592.00764	-13.76979	3.49187	0.01197	3.47991
2592.82183	-13.71531	3.49216	0.01195	3.48021
2593.63581	-13.65644	3.49244	0.01193	3.48051
2594.44956	-13.02854	3.49272	0.01191	3.48081
2595.2631	-12.01423	3.493	0.01189	3.48111
2596.07641	-10.69135	3.49328	0.01187	3.48141
2596.88951	-9.603	3.49356	0.01185	3.48171
2597.70238	-9.57173	3.49383	0.01183	3.482
2598.51503	-10.00319	3.49411	0.01181	3.4823
2599.32746	-9.8895	3.49439	0.01179	3.4826
2600.13968	-9.12436	3.49467	0.01177	3.48289
2600.95167	-8.70378	3.49494	0.01176	3.48319
2601.76344	-8.5223	3.49522	0.01174	3.48348
2602.57499	-8.32857	3.4955	0.01172	3.48378
2603.38633	-7.72441	3.49577	0.0117	3.48407
2604.19744	-6.69714	3.49605	0.01168	3.48437
2605.00833	-5.77939	3.49632	0.01166	3.48466
2605.819	-5.49663	3.4966	0.01164	3.48495
2606.62946	-5.64657	3.49687	0.01163	3.48524
2607.43969	-5.29332	3.49714	0.01161	3.48553
2608.2497	-4.53939	3.49741	0.01159	3.48583
2609.0595	-3.44152	3.49769	0.01157	3.48612
2609.86907	-2.244	3.49796	0.01155	3.48641
2610.67843	-0.97477	3.49823	0.01153	3.48669
2611.48756	-0.03084	3.4985	0.01152	3.48698
2612.29648	0.82752	3.49877	0.0115	3.48727
2613.10517	1.999	3.49904	0.01148	3.48756
2613.91365	3.30482	3.49931	0.01146	3.48785
2614.72191	4.4053	3.49958	0.01144	3.48813
2615.52994	5.34474	3.49985	0.01143	3.48842
2616.33776	6.80616	3.50011	0.01141	3.48871
2617.14536	8.49476	3.50038	0.01139	3.48899
2617.95274	9.73873	3.50065	0.01137	3.48928
2618.7599	10.15699	3.50091	0.01136	3.48956
2619.56684	10.20975	3.50118	0.01134	3.48984
2620.37356	10.03949	3.50145	0.01132	3.49013
2621.18007	9.87532	3.50171	0.0113	3.49041
2621.98635	10.21561	3.50198	0.01128	3.49069
2622.79242	11.11478	3.50224	0.01127	3.49097
2623.59826	12.02813	3.5025	0.01125	3.49125
2624.40389	12.64521	3.50277	0.01123	3.49154
2625.2093	13.25932	3.50303	0.01121	3.49182
2626.01449	13.90492	3.50329	0.0112	3.4921
2626.81946	14.51789	3.50356	0.01118	3.49237
2627.62421	15.05599	3.50382	0.01116	3.49265
2628.42875	15.51745	3.50408	0.01115	3.49293
2629.23306	16.00331	3.50434	0.01113	3.49321
2630.03716	16.73183	3.5046	0.01111	3.49349
2630.84103	17.94413	3.50486	0.01109	3.49376
2631.64469	19.29488	3.50512	0.01108	3.49404
2632.44813	20.05513	3.50538	0.01106	3.49432
2633.25136	19.31172	3.50564	0.01104	3.49459
2634.05436	17.52524	3.50589	0.01103	3.49487
2634.85714	15.80429	3.50615	0.01101	3.49514
2635.65971	15.03449	3.50641	0.01099	3.49542
2636.46206	15.09455	3.50667	0.01098	3.49569
2637.26419	15.67285	3.50692	0.01096	3.49596
2638.0661	15.80519	3.50718	0.01094	3.49624
2638.8678	14.69299	3.50743	0.01093	3.49651
2639.66927	12.68464	3.50769	0.01091	3.49678
2640.47053	11.02988	3.50794	0.01089	3.49705
2641.27157	10.38827	3.5082	0.01088	3.49732
2642.07239	10.30742	3.50845	0.01086	3.49759
2642.873	10.07201	3.50871	0.01084	3.49786
2643.67338	9.19151	3.50896	0.01083	3.49813
2644.47355	8.08652	3.50921	0.01081	3.4984
2645.2735	7.01234	3.50946	0.0108	3.49867
2646.07323	6.37336	3.50971	0.01078	3.49894
2646.87275	6.11578	3.50997	0.01076	3.4992
2647.67205	6.2405	3.51022	0.01075	3.49947
2648.47112	5.94567	3.51047	0.01073	3.49974
2649.26999	5.25974	3.51072	0.01071	3.5
2650.06863	4.66316	3.51097	0.0107	3.50027
2650.86706	4.17638	3.51122	0.01068	3.50053
2651.66527	3.41047	3.51147	0.01067	3.5008
2652.46326	2.21485	3.51171	0.01065	3.50106
2653.26103	1.09306	3.51196	0.01063	3.50133
2654.05859	0.04275	3.51221	0.01062	3.50159
2654.85593	-0.32361	3.51246	0.0106	3.50185
2655.65305	0.1669	3.5127	0.01059	3.50212
2656.44995	1.43741	3.51295	0.01057	3.50238
2657.24664	2.27552	3.5132	0.01056	3.50264
2658.04311	1.9945	3.51344	0.01054	3.5029
2658.83937	0.94948	3.51369	0.01052	3.50316
2659.6354	0.33774	3.51393	0.01051	3.50342
2660.43122	0.24443	3.51418	0.01049	3.50368
2661.22682	-0.08583	3.51442	0.01048	3.50394
2662.02221	-0.96511	3.51466	0.01046	3.5042
2662.81738	-1.58646	3.51491	0.01045	3.50446
2663.61233	-1.62107	3.51515	0.01043	3.50472
2664.40706	-1.71046	3.51539	0.01042	3.50498
2665.20158	-2.55654	3.51563	0.0104	3.50523
2665.99588	-3.67006	3.51588	0.01039	3.50549
2666.78997	-4.26372	3.51612	0.01037	3.50575
2667.58383	-4.43136	3.51636	0.01036	3.506
2668.37748	-4.66507	3.5166	0.01034	3.50626
2669.17092	-4.98026	3.51684	0.01032	3.50651
2669.96413	-5.40177	3.51708	0.01031	3.50677
2670.75714	-5.72876	3.51732	0.01029	3.50702
2671.54992	-5.98144	3.51756	0.01028	3.50728
2672.34249	-6.06517	3.5178	0.01026	3.50753
2673.13484	-6.7672	3.51803	0.01025	3.50778
2673.92698	-7.76091	3.51827	0.01024	3.50804
2674.71889	-8.60617	3.51851	0.01022	3.50829
2675.5106	-8.55859	3.51875	0.01021	3.50854
2676.30208	-8.49552	3.51898	0.01019	3.50879
2677.09335	-9.19876	3.51922	0.01018	3.50904
2677.88441	-10.87643	3.51946	0.01016	3.50929
2678.67525	-12.25122	3.51969	0.01015	3.50954
2679.46587	-13.01053	3.51993	0.01013	3.50979
2680.25627	-13.72305	3.52016	0.01012	3.51004
2681.04646	-14.56949	3.52039	0.0101	3.51029
2681.83644	-14.87006	3.52063	0.01009	3.51054
2682.62619	-14.52309	3.52086	0.01007	3.51079
2683.41574	-14.41234	3.5211	0.01006	3.51104
2684.20506	-15.06103	3.52133	0.01004	3.51128
2684.99417	-16.49982	3.52156	0.01003	3.51153
2685.78307	-17.8975	3.52179	0.01002	3.51178
2686.57175	-18.11041	3.52203	0.01	3.51202
2687.36021	-17.2575	3.52226	0.00999	3.51227
2688.14846	-16.69306	3.52249	0.00997	3.51251
2688.93649	-17.31762	3.52272	0.00996	3.51276
2689.7243	-17.98856	3.52295	0.00994	3.513
2690.5119	-18.1201	3.52318	0.00993	3.51325
2691.29929	-17.73998	3.52341	0.00992	3.51349
2692.08646	-17.48556	3.52364	0.0099	3.51373
2692.87341	-17.37669	3.52387	0.00989	3.51398
2693.66015	-17.77421	3.52409	0.00987	3.51422
2694.44668	-18.36697	3.52432	0.00986	3.51446
2695.23299	-18.86425	3.52455	0.00985	3.5147
2696.01908	-19.40069	3.52478	0.00983	3.51495
2696.80496	-20.38074	3.52501	0.00982	3.51519
2697.59062	-21.28758	3.52523	0.0098	3.51543
2698.37607	-21.34247	3.52546	0.00979	3.51567
2699.1613	-20.55628	3.52568	0.00978	3.51591
2699.94632	-19.54489	3.52591	0.00976	3.51615
2700.73112	-18.8305	3.52614	0.00975	3.51639
2701.51571	-18.98947	3.52636	0.00974	3.51662
2702.30008	-20.21728	3.52658	0.00972	3.51686
2703.08424	-21.85772	3.52681	0.00971	3.5171
2703.86818	-22.54623	3.52703	0.0097	3.51734
2704.65191	-22.01627	3.52726	0.00968	3.51757
2705.43542	-21.17943	3.52748	0.00967	3.51781
2706.21872	-21.12002	3.5277	0.00965	3.51805
2707.0018	-21.61929	3.52792	0.00964	3.51828
2707.78467	-22.25978	3.52815	0.00963	3.51852
2708.56733	-23.00858	3.52837	0.00961	3.51875
2709.34977	-23.82125	3.52859	0.0096	3.51899
2710.13199	-23.92533	3.52881	0.00959	3.51922
2710.914	-23.06195	3.52903	0.00957	3.51946
2711.6958	-22.2336	3.52925	0.00956	3.51969
2712.47738	-22.53916	3.52947	0.00955	3.51992
